trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.6, 'e': 7.38421550094518e-06}",25,0,30.289603809612693,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
369,False,"{'a': 0.6, 'e': 7.344246884203259e-06}",30,14,27.016194576253945,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.6, 'e': 7.3046018991964936e-06}",25,0,22.083092942247287,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
371,False,"{'a': 0.6, 'e': 7.2652770613407345e-06}",25,10,2.028597731700473,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
372,False,"{'a': 0.6, 'e': 7.226268932824604e-06}",20,0,28.603951781612558,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
373,False,"{'a': 0.6, 'e': 7.187574121858132e-06}",20,0,20.355380226041735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.6, 'e': 7.149189281935428e-06}",25,0,0.33855134579396995,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
375,False,"{'a': 0.6, 'e': 7.111111111111111e-06}",25,5,28.108046780480226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.6, 'e': 7.0733363512901765e-06}",20,0,22.067600457572226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
377,False,"{'a': 0.6, 'e': 7.035861787531046e-06}",25,0,27.112271015306614,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
378,False,"{'a': 0.6, 'e': 6.9986842473614964e-06}",20,0,-1.4748888940946112,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
379,False,"{'a': 0.6, 'e': 6.961800600107212e-06}",25,0,31.452954631698343,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 6.925207756232687e-06}",20,8,-21.646206107112697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
381,False,"{'a': 0.6, 'e': 6.888902666694223e-06}",20,0,22.99623551242644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
382,False,"{'a': 0.6, 'e': 6.852882322304762e-06}",20,3,25.909230198747046,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 6.817143753110322e-06}",20,0,23.08547195921362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
384,False,"{'a': 0.6, 'e': 6.781684027777777e-06}",25,1,31.487465797134153,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.6, 'e': 6.7465002529937596e-06}",25,3,31.24217984394517,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.6, 'e': 6.71158957287444e-06}",20,6,22.287811958736853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 6.676949168385981e-06}",35,0,38.47145006749868,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
388,False,"{'a': 0.6, 'e': 6.642576256775428e-06}",25,0,26.27575516847066,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
389,False,"{'a': 0.6, 'e': 6.608468091011823e-06}",30,0,37.326411353237525,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
390,False,"{'a': 0.6, 'e': 6.574621959237344e-06}",35,0,5.638414148013689,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
391,False,"{'a': 0.6, 'e': 6.541035184228256e-06}",30,7,32.769044591988816,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.6, 'e': 6.507705122865473e-06}",25,0,30.555068061905683,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
393,False,"{'a': 0.6, 'e': 6.47462916561454e-06}",25,0,29.26200781334268,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.6, 'e': 6.441804736014842e-06}",20,5,26.213506928870903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.6, 'e': 6.409229290177856e-06}",20,0,21.59889916985604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
396,False,"{'a': 0.6, 'e': 6.376900316294256e-06}",20,10,14.16853040084467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.6, 'e': 6.344815334149699e-06}",20,12,16.164856443002403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.6, 'e': 6.312971894649125e-06}",20,5,23.70774641854861,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.6, 'e': 6.281367579349376e-06}",20,0,24.02345579093187,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
400,False,"{'a': 0.6, 'e': 6.25e-06}",20,0,18.565860137282833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
401,False,"{'a': 0.6, 'e': 6.218866798092052e-06}",20,0,27.73214457755853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.6, 'e': 6.187965644414742e-06}",25,0,21.073608574110732,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
403,False,"{'a': 0.6, 'e': 6.157294238619781e-06}",20,16,7.143181070205768,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.6, 'e': 6.126850308793255e-06}",20,0,19.48537621490668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
405,False,"{'a': 0.6, 'e': 6.0966316110349035e-06}",20,10,17.67657448198643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.6, 'e': 6.066635929044626e-06}",20,0,21.245141539671383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.6, 'e': 6.036861073716111e-06}",20,9,17.934217751466225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.6, 'e': 6.007304882737409e-06}",20,0,26.738256243587543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
409,False,"{'a': 0.6, 'e': 5.977965220198349e-06}",25,8,21.68206166527706,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.6, 'e': 5.9488399762046405e-06}",35,0,35.606443205467095,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.6, 'e': 5.919927066498541e-06}",25,0,25.300135966550176,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
412,False,"{'a': 0.6, 'e': 5.891224432085965e-06}",20,12,11.914051127169884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.6, 'e': 5.8627300388699e-06}",30,0,30.796466189081592,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
414,False,"{'a': 0.6, 'e': 5.834441877290019e-06}",25,20,9.40359993757137,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.6, 'e': 5.8063579619683555e-06}",25,11,20.182104863780424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 5.778476331360947e-06}",25,0,29.78693387648963,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
417,False,"{'a': 0.6, 'e': 5.750795047415305e-06}",25,0,23.521048786455264,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.6, 'e': 5.7233121952336254e-06}",20,0,25.69494033788581,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
419,False,"{'a': 0.6, 'e': 5.696025882741611e-06}",30,0,32.53493386201598,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
420,False,"{'a': 0.6, 'e': 5.668934240362812e-06}",25,0,25.80538577805691,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
421,False,"{'a': 0.6, 'e': 5.6420354206983716e-06}",20,0,20.73823104875955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.6, 'e': 5.61532759821208e-06}",20,0,23.549533039524828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
423,False,"{'a': 0.6, 'e': 5.5888089689206334e-06}",25,0,32.65477550434118,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
424,False,"{'a': 0.6, 'e': 5.562477750089e-06}",20,12,11.337748071777028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.6, 'e': 5.536332179930796e-06}",20,0,22.892613081685383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
426,False,"{'a': 0.6, 'e': 5.510370517313584e-06}",30,22,14.416072810886373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.6, 'e': 5.484591041468993e-06}",20,0,26.26481088552784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
428,False,"{'a': 0.6, 'e': 5.458992051707573e-06}",30,0,27.541374110341305,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
429,False,"{'a': 0.6, 'e': 5.433571867138301e-06}",20,0,22.082998783823903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
430,False,"{'a': 0.6, 'e': 5.408328826392644e-06}",20,0,23.931669788216258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.6, 'e': 5.383261287353104e-06}",30,0,37.72985278746067,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
432,False,"{'a': 0.6, 'e': 5.358367626886145e-06}",25,0,25.591295510449747,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
433,False,"{'a': 0.6, 'e': 5.333646240579448e-06}",25,18,10.267594228694701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.6, 'e': 5.309095542483383e-06}",30,0,28.603634450099584,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
435,False,"{'a': 0.6, 'e': 5.2847139648566525e-06}",20,12,13.89009712581956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.6, 'e': 5.2604999579160005e-06}",25,0,26.095419640583387,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.6, 'e': 5.236451989589934e-06}",30,0,35.782167622595395,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
438,False,"{'a': 0.6, 'e': 5.21256854527637e-06}",25,16,15.622066100370525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.6, 'e': 5.188848127604153e-06}",25,0,29.703090682450416,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.6, 'e': 5.1652892561983475e-06}",25,0,30.464727285636126,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.6, 'e': 5.141890467449262e-06}",25,11,25.764812142041755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.6, 'e': 5.11865031428513e-06}",25,11,2.8906998447527923,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
443,False,"{'a': 0.6, 'e': 5.095567365948362e-06}",25,0,23.211700744272903,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,False,"{'a': 0.6, 'e': 5.072640207775343e-06}",20,0,23.03855995823403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
445,False,"{'a': 0.6, 'e': 5.049867440979674e-06}",20,0,22.685238178838688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
446,False,"{'a': 0.6, 'e': 5.027247682438818e-06}",20,0,24.490209407159085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
447,False,"{'a': 0.6, 'e': 5.004779564484083e-06}",20,0,24.600053619513407,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.6, 'e': 4.982461734693877e-06}",20,9,14.62460677926462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 4.9602928556902e-06}",25,20,8.60640434731551,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.6, 'e': 4.938271604938272e-06}",25,0,37.39825209912802,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.6, 'e': 4.9163966745492895e-06}",25,0,31.556778203939675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
452,False,"{'a': 0.6, 'e': 4.894666771086224e-06}",30,4,31.60041064425893,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.6, 'e': 4.8730806153726205e-06}",20,0,24.21694573250881,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.6, 'e': 4.851636942304334e-06}",25,12,17.619931155567837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.6, 'e': 4.830334500664171e-06}",20,0,30.875362999660556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.6, 'e': 4.809172052939366e-06}",25,0,28.147461619183943,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
457,False,"{'a': 0.6, 'e': 4.788148375141849e-06}",25,0,30.964278955278456,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
458,False,"{'a': 0.6, 'e': 4.767262256631262e-06}",20,16,6.432485631099832,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.6, 'e': 4.746512499940669e-06}",30,1,36.67539720069631,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.6, 'e': 4.7258979206049145e-06}",30,10,25.85658376287108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.6, 'e': 4.705417346991592e-06}",20,16,9.561540186996638,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.6, 'e': 4.685069620134555e-06}",30,0,32.923996034248155,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
463,False,"{'a': 0.6, 'e': 4.664853593569966e-06}",20,8,17.5661311713385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.6, 'e': 4.6447681331747915e-06}",25,0,29.074791571807516,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
465,False,"{'a': 0.6, 'e': 4.624812117007747e-06}",20,0,21.764503862800233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
466,False,"{'a': 0.6, 'e': 4.6049844351526094e-06}",20,7,14.9390468190262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.6, 'e': 4.585283989563894e-06}",25,15,16.750014380999588,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.6, 'e': 4.565709693914822e-06}",30,0,40.67470511851945,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
469,False,"{'a': 0.6, 'e': 4.5462604734475655e-06}",20,0,25.01846498410346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
470,False,"{'a': 0.6, 'e': 4.526935264825713e-06}",30,0,46.76967075219811,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
471,False,"{'a': 0.6, 'e': 4.507733015988929e-06}",20,13,12.862987434767922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.6, 'e': 4.4886526860097676e-06}",25,0,33.50496487606004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
473,False,"{'a': 0.6, 'e': 4.469693244952599e-06}",25,0,24.669828582355358,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
474,False,"{'a': 0.6, 'e': 4.450853673734622e-06}",20,0,-18.773018286856935,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
475,False,"{'a': 0.6, 'e': 4.43213296398892e-06}",20,10,11.571883291450112,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.6, 'e': 4.413530117929525e-06}",25,0,30.701033796111965,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.6, 'e': 4.395044148218469e-06}",25,14,15.783859299362161,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.6, 'e': 4.376674077834772e-06}",30,0,27.54338454691723,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
479,False,"{'a': 0.6, 'e': 4.358418939945345e-06}",20,0,24.801343955017206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.6, 'e': 4.340277777777778e-06}",20,0,23.802068730796435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
481,False,"{'a': 0.6, 'e': 4.322249644494967e-06}",25,0,29.52291784502558,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.6, 'e': 4.304333603071572e-06}",30,16,18.83643058007821,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.6, 'e': 4.286528726172258e-06}",20,0,23.41796565118654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
484,False,"{'a': 0.6, 'e': 4.2688340960316914e-06}",25,0,35.11131314828195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.6, 'e': 4.251248804336273e-06}",25,0,36.046230055759025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
486,False,"{'a': 0.6, 'e': 4.233771952107571e-06}",20,0,19.1327502479142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.6, 'e': 4.216402649587425e-06}",20,5,22.538941900720538,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.6, 'e': 4.199140016124697e-06}",25,0,27.244801961505434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.6, 'e': 4.18198318006365e-06}",30,0,34.415338561262004,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
490,False,"{'a': 0.6, 'e': 4.164931278633902e-06}",25,0,29.40259863261787,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
491,False,"{'a': 0.6, 'e': 4.14798345784197e-06}",25,0,34.34438836494953,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
492,False,"{'a': 0.6, 'e': 4.131138872364333e-06}",20,12,17.547778176304018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.6, 'e': 4.114396685442031e-06}",20,0,23.892212125906358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
494,False,"{'a': 0.6, 'e': 4.097756068776738e-06}",30,0,35.65168339778561,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
495,False,"{'a': 0.6, 'e': 4.0812162024283235e-06}",25,4,23.11580441628873,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.6, 'e': 4.06477627471384e-06}",35,0,20.292994529421666,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
497,False,"{'a': 0.6, 'e': 4.04843548210794e-06}",30,0,36.14010965143934,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
498,False,"{'a': 0.6, 'e': 4.032193029144691e-06}",25,0,31.731215926534393,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.6, 'e': 4.01604812832077e-06}",25,0,34.86686768751265,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
500,False,"{'a': 0.6, 'e': 4e-06}",25,16,10.171083588825907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.6, 'e': 3.9840478723192335e-06}",20,0,24.25277150420316,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
502,False,"{'a': 0.6, 'e': 3.968190981095538e-06}",35,0,39.3033201803322,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
503,False,"{'a': 0.6, 'e': 3.9524285697346734e-06}",25,12,17.643762627265666,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.6, 'e': 3.936759889140842e-06}",25,0,28.98944187448951,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.6, 'e': 3.921184197627684e-06}",30,0,44.11270799586193,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.6, 'e': 3.905700760830508e-06}",25,6,24.547225075551747,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.6, 'e': 3.89030885161973e-06}",20,1,4.533219441712873,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
508,False,"{'a': 0.6, 'e': 3.8750077500155e-06}",20,0,24.805075061577373,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
509,False,"{'a': 0.6, 'e': 3.859796743103508e-06}",30,12,25.611151278271684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.6, 'e': 3.844675124951942e-06}",25,0,29.17641308324954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
511,False,"{'a': 0.6, 'e': 3.8296421965295784e-06}",30,18,21.674528791184205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.6, 'e': 3.814697265625e-06}",25,0,26.34939096861062,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
513,False,"{'a': 0.6, 'e': 3.7998396467669062e-06}",25,0,32.115404944362936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
514,False,"{'a': 0.6, 'e': 3.785068661145513e-06}",20,0,23.839565536677313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.6, 'e': 3.7703836365350176e-06}",20,9,17.601415540806915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.6, 'e': 3.7557839072171143e-06}",30,0,34.45321531420366,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.6, 'e': 3.741268813905548e-06}",20,6,25.5033429048513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.6, 'e': 3.7268377036716803e-06}",20,0,24.70784293632704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
519,False,"{'a': 0.6, 'e': 3.712489929871065e-06}",25,14,16.771484830197632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.6, 'e': 3.698224852071006e-06}",20,0,25.47420300775423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.6, 'e': 3.6840418359790892e-06}",20,0,22.770262489000636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
522,False,"{'a': 0.6, 'e': 3.669940253372675e-06}",20,0,23.113041215096594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
523,False,"{'a': 0.6, 'e': 3.655919482029328e-06}",20,0,27.479745017528913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.6, 'e': 3.6419789056581785e-06}",20,0,26.08449599283805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
525,False,"{'a': 0.6, 'e': 3.6281179138321994e-06}",30,21,13.76664172787929,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.6, 'e': 3.614335901921381e-06}",20,7,20.20385018946205,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.6, 'e': 3.6006322710267922e-06}",30,13,22.50287998213757,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.6, 'e': 3.5870064279155188e-06}",30,0,35.1501550019242,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
529,False,"{'a': 0.6, 'e': 3.5734577849564572e-06}",20,0,25.148093008770175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
530,False,"{'a': 0.6, 'e': 3.55998576005696e-06}",20,0,24.540979057791727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
531,False,"{'a': 0.6, 'e': 3.54658977660031e-06}",30,0,39.44763284748655,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
532,False,"{'a': 0.6, 'e': 3.533269263384024e-06}",25,8,20.14200222985713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.6, 'e': 3.5200236545589585e-06}",25,15,20.252516276251043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.6, 'e': 3.5068523895692182e-06}",25,0,25.715797511633177,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.6, 'e': 3.4937549130928464e-06}",20,1,25.51012905872064,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.6, 'e': 3.4807306749832927e-06}",30,0,36.923169804322015,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
537,False,"{'a': 0.6, 'e': 3.4677791302116388e-06}",20,0,19.306721499368994,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
538,False,"{'a': 0.6, 'e': 3.4548997388095795e-06}",20,0,23.715885117772373,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
539,False,"{'a': 0.6, 'e': 3.4420919658131427e-06}",20,0,26.55568319367012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
540,False,"{'a': 0.6, 'e': 3.429355281207133e-06}",25,0,-14.86523478110785,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
541,False,"{'a': 0.6, 'e': 3.4166891598703026e-06}",25,15,18.33740994475874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.6, 'e': 3.4040930815212212e-06}",20,0,24.66807287786622,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
543,False,"{'a': 0.6, 'e': 3.3915665306648486e-06}",20,0,22.795656043859456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
544,False,"{'a': 0.6, 'e': 3.3791089965397925e-06}",25,0,32.00874215721306,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
545,False,"{'a': 0.6, 'e': 3.3667199730662403e-06}",25,8,24.436943328548313,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.6, 'e': 3.3543989587945633e-06}",30,24,9.27693040080879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.6, 'e': 3.342145456854573e-06}",20,0,24.631624593369143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
