trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
23,False,"{'a': 0.5, 'e': 0.001890359168241966}",20,0,-15.65002133074649,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.001736111111111111}",30,12,-18.181488322003425,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
25,False,"{'a': 0.5, 'e': 0.0016}",35,0,-23.323003831180436,"{0: 31, 1: 0, 2: 3, 3: 0, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.0014792899408284023}",25,10,-27.775515300393543,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
27,False,"{'a': 0.5, 'e': 0.0013717421124828531}",20,0,-98.92822493158499,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
28,False,"{'a': 0.5, 'e': 0.0012755102040816326}",35,9,28.76450958842466,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.0011890606420927466}",20,0,-13.059023560994435,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.0011111111111111111}",25,0,-17.107119463315904,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.001040582726326743}",25,10,-19.962599367731237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
32,False,"{'a': 0.5, 'e': 0.0009765625}",30,0,25.79954586219905,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.0009182736455463728}",35,0,34.59182929199619,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.0008650519031141869}",30,0,19.12174392173668,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.0008163265306122449}",30,4,15.540817030346185,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.0007716049382716049}",20,0,25.0506625010273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.0007304601899196494}",30,0,29.520424472159803,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.0006925207756232687}",25,2,12.341875513080963,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.0006574621959237344}",25,0,-7.660768153923582,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
40,False,"{'a': 0.5, 'e': 0.000625}",25,0,29.488706393224234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.000594883997620464}",30,8,-22.47893520159734,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
42,False,"{'a': 0.5, 'e': 0.0005668934240362812}",30,18,26.938268261381094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.0005408328826392645}",35,6,33.76957415565878,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.0005165289256198347}",25,5,-11.839408718173981,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
45,False,"{'a': 0.5, 'e': 0.0004938271604938272}",25,11,18.691842280233722,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.0004725897920604915}",25,0,32.74449723811249,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.0004526935264825713}",20,0,-11.31817374701859,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.00043402777777777775}",20,12,14.09915250494888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.00041649312786339027}",20,0,10.224596403755742,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.0004}",20,14,13.086835839141576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.00038446751249519417}",20,0,34.738523975937206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.0003698224852071006}",20,16,5.654021046443598,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.000355998576005696}",25,0,20.3502682830549,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.0003429355281207133}",30,12,30.67973416603729,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.00033057851239669424}",30,13,21.28903856557634,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.00031887755102040814}",25,17,13.895677435861904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.0003077870113881194}",20,14,6.166051468210088,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.00029726516052318666}",20,0,-6.132499899061973,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
59,False,"{'a': 0.5, 'e': 0.0002872737719046251}",25,8,25.415049633081285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.0002777777777777778}",35,0,-11.58368111796417,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.0002687449610319806}",25,0,5.7256891179430935,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.00026014568158168577}",20,0,-13.827145398189682,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.0002519526329050139}",20,0,15.350891373851704,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
64,False,"{'a': 0.5, 'e': 0.000244140625}",30,0,43.45013102774833,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.00023668639053254438}",20,0,-22.463905610056692,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.0002295684113865932}",30,20,17.530205185011607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.00022276676319893073}",20,6,13.918672467336922,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.00021626297577854672}",20,8,21.899022611626243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.00021003990758244065}",20,3,-26.13554522196345,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
70,False,"{'a': 0.5, 'e': 0.00020408163265306123}",20,0,-9.53360008188691,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.00019837333862328903}",25,8,19.7902910253023,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.00019290123456790122}",20,0,22.241026053369367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.00018765246762994934}",20,14,11.095493751902659,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.00018261504747991235}",20,9,19.582232249947253,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.00017777777777777779}",35,0,44.72867484673382,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.00017313019390581717}",35,0,32.398736799644595,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.00016866250632484398}",25,10,15.801222596531606,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.0001643655489809336}",25,12,28.206521436768902,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.0001602307322544464}",20,0,27.14647642458124,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.00015625}",20,2,22.660088465181715,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.00015241579027587258}",20,10,19.51223835607236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.000148720999405116}",20,0,-20.982429752214372,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.00014515894904920887}",30,0,39.70815616117435,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.0001417233560090703}",20,10,4.979153084324759,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.0001384083044982699}",30,16,21.028669781097506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.00013520822065981613}",25,5,31.596630703062154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.0001321178491214163}",25,3,25.986870294981756,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.00012913223140495868}",20,0,29.845918499090033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.00012624668602449185}",20,6,20.70482011165267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.0001234567901234568}",25,0,23.45881312568074,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.00012075836251660427}",25,0,-4.31871029665211,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
92,False,"{'a': 0.5, 'e': 0.00011814744801512288}",20,6,22.81814697756019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.00011562030292519366}",25,11,-17.99697838887122,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.00011317338162064282}",25,0,24.240875513047097,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.00011080332409972299}",35,0,49.76587696577005,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.00010850694444444444}",20,0,16.181187328662478,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.00010628122010840685}",25,0,32.7660569263969,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.00010412328196584757}",20,3,-13.945604640042328,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.00010203040506070809}",25,0,-0.5025749979117009,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
100,False,"{'a': 0.5, 'e': 0.0001}",20,0,-26.32231404101901,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 9.802960494069208e-05}",25,0,33.68595159044381,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 9.611687812379854e-05}",20,4,20.612018385637,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 9.425959091337543e-05}",20,0,26.11295595619956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 9.245562130177515e-05}",25,6,20.820995805519473,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 9.070294784580499e-05}",25,7,31.680609659406887,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 8.8999644001424e-05}",30,0,31.427920548195846,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
107,False,"{'a': 0.5, 'e': 8.734387282732117e-05}",20,0,-8.215582574088891,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
108,False,"{'a': 0.5, 'e': 8.573388203017832e-05}",20,16,6.803526948994152,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 8.416799932665601e-05}",20,16,8.164349703100731,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 8.264462809917356e-05}",20,3,30.12804209415255,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 8.116224332440549e-05}",25,18,12.538129684884089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 7.971938775510203e-05}",20,7,23.62237777622305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 7.831466833737959e-05}",20,0,31.521528104735026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 7.694675284702985e-05}",30,0,50.55865732709665,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 7.561436672967863e-05}",20,0,32.64541898684913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.5, 'e': 7.431629013079666e-05}",20,0,28.055993536975155,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
117,False,"{'a': 0.5, 'e': 7.305135510263716e-05}",20,0,15.765908427028027,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 7.181844297615628e-05}",20,5,24.401885763296082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 7.06164818868724e-05}",25,16,16.517210287652546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 6.944444444444444e-05}",20,0,29.681211448881367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 6.830134553650706e-05}",25,12,20.831268604319337,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 6.718624025799516e-05}",25,12,23.80001925287624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 6.609822195782933e-05}",20,10,21.077002149726532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 6.503642039542144e-05}",25,0,27.47101735805483,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 6.4e-05}",25,0,33.464811482216234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
126,False,"{'a': 0.5, 'e': 6.298815822625347e-05}",30,0,-2.260840493090095,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
127,False,"{'a': 0.5, 'e': 6.2000124000248e-05}",20,0,12.430145798397964,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 6.103515625e-05}",30,6,40.13906854050849,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 6.009254251547383e-05}",20,0,18.967072079827915,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 5.9171597633136094e-05}",20,1,17.68737854901263,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 5.8271662490530857e-05}",25,0,37.63372515967713,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 5.73921028466483e-05}",20,8,21.678990395005428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 5.6532308214144386e-05}",25,0,33.83632408319244,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 5.569169079973268e-05}",20,14,11.373087155802969,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 5.486968449931413e-05}",25,0,-4.608210246703916,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
136,False,"{'a': 0.5, 'e': 5.406574394463668e-05}",30,8,35.60455202004696,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 5.3279343598486864e-05}",30,24,9.70107504192592,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 5.250997689561016e-05}",30,2,-1.7691867221395545,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
139,False,"{'a': 0.5, 'e': 5.175715542673774e-05}",25,4,23.73964122963881,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 5.102040816326531e-05}",25,11,-58.62288491148935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
141,False,"{'a': 0.5, 'e': 5.02992807202857e-05}",20,16,6.6045090367091355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 4.959333465582226e-05}",25,8,32.25628082113122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 4.8902146804244705e-05}",25,0,0.11744810526398664,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
144,False,"{'a': 0.5, 'e': 4.8225308641975306e-05}",20,0,-24.543009315785948,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
145,False,"{'a': 0.5, 'e': 4.756242568370987e-05}",20,8,20.94335083432283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 4.6913116907487336e-05}",20,0,33.46059158976854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 4.627701420704336e-05}",25,14,23.18342381242413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 4.565376186997809e-05}",25,13,22.097167159727764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 4.504301608035674e-05}",25,0,-3.7172187923674302,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 4.4444444444444447e-05}",20,0,31.732897184480784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 4.385772553835358e-05}",20,0,-10.522569802228453,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 4.3282548476454294e-05}",25,16,16.95250451824612,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 4.2718612499466016e-05}",20,14,6.9456487968258696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 4.2165626581210996e-05}",25,3,33.87404151205258,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 4.162330905306972e-05}",20,0,28.81093847394301,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.5, 'e': 4.10913872452334e-05}",25,0,38.394904827398896,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 4.056959714390036e-05}",20,0,29.67139997857274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.5, 'e': 4.00576830636116e-05}",35,8,45.42595286075058,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 3.955539733396622e-05}",25,16,17.146102093848345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 3.90625e-05}",25,0,31.43866865924869,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.5, 'e': 3.8578758535550326e-05}",25,3,18.658045666808317,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 3.8103947568968146e-05}",30,13,37.84287798067015,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 3.7637848620572846e-05}",20,0,29.494757465688824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.5, 'e': 3.7180249851279e-05}",20,2,29.597146887974393,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 3.6730945821854914e-05}",30,18,15.73972399499479,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 3.628973726230222e-05}",30,18,23.555655449418374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 3.58564308508731e-05}",20,14,10.60772257615719,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 3.5430839002267575e-05}",30,0,32.029356261976396,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 3.501277966457757e-05}",20,0,31.634116028558143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 3.460207612456748e-05}",20,6,23.36533037648073,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 3.419855682090216e-05}",25,0,36.15330232070861,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 3.380205516495403e-05}",20,0,29.45763756013527,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 3.3412409368839586e-05}",25,17,14.623604021838876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 3.302946228035408e-05}",20,14,13.186772705977488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 3.265306122448979e-05}",20,0,32.75363526258249,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 3.228305785123967e-05}",20,0,-32.43736887551576,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
177,False,"{'a': 0.5, 'e': 3.191930798940279e-05}",20,2,24.01809205844574,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 3.156167150612296e-05}",20,0,28.237924962053942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 3.121001217190475e-05}",20,0,27.411563367136388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
180,False,"{'a': 0.5, 'e': 3.08641975308642e-05}",25,0,32.94723373884864,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 3.0524098775983637e-05}",30,7,35.385840627928246,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 3.0189590629151068e-05}",20,7,24.597806572625505,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
