trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
804,False,"{'a': 0.6, 'e': 1.5469914111036856e-06}",25,2,36.475113618742895,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.6, 'e': 1.543150341422013e-06}",20,12,17.935291395172257,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.6, 'e': 1.5393235596549452e-06}",35,23,23.91782116562086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.6, 'e': 1.5355109950264799e-06}",20,11,15.937303285173783,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.6, 'e': 1.5317125771983138e-06}",20,14,11.49661603632355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.6, 'e': 1.5279282362665991e-06}",20,10,17.063781269056157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.6, 'e': 1.5241579027587259e-06}",25,11,22.339219552330547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.6, 'e': 1.520401507630135e-06}",20,10,18.712958710414853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.6, 'e': 1.5166589822611564e-06}",25,11,26.140738436112304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.6, 'e': 1.512930258453876e-06}",20,8,22.823802650706632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.6, 'e': 1.5092152684290277e-06}",20,8,23.596401941657273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.6, 'e': 1.505513944822914e-06}",20,7,24.39206859616829,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.6, 'e': 1.5018262206843522e-06}",25,11,22.935818485937602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.6, 'e': 1.4981520294716466e-06}",20,0,-4.296118765390657,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
818,False,"{'a': 0.6, 'e': 1.4944913050495872e-06}",25,11,24.89439114691966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.6, 'e': 1.4908439816864725e-06}",25,7,33.399374681038324,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.6, 'e': 1.4872099940511601e-06}",20,5,26.218676595555017,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.6, 'e': 1.48358927721014e-06}",20,0,33.178556890811436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
822,False,"{'a': 0.6, 'e': 1.4799817666246353e-06}",25,10,24.715322430136876,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.6, 'e': 1.4763873981477244e-06}",25,0,39.500176004968125,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
824,False,"{'a': 0.6, 'e': 1.4728061080214912e-06}",20,7,23.607574891630286,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.6, 'e': 1.4692378328741965e-06}",35,21,26.588129447342986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.6, 'e': 1.465682509717475e-06}",30,15,25.09735553713664,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.6, 'e': 1.4621400759435555e-06}",20,9,21.62592211348758,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.6, 'e': 1.4586104693225047e-06}",25,14,22.7715396022057,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.6, 'e': 1.4550936279994937e-06}",30,0,41.006159963603125,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
830,False,"{'a': 0.6, 'e': 1.4515894904920889e-06}",20,12,14.96349846902487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.6, 'e': 1.4480979956875642e-06}",20,12,16.295060190282655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.6, 'e': 1.4446190828402367e-06}",25,9,23.70572664535548,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.6, 'e': 1.4411526915688244e-06}",30,19,21.49374014095169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.6, 'e': 1.4376987618538262e-06}",30,18,22.518544862907742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.6, 'e': 1.434257234034924e-06}",20,15,12.350882006857395,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.6, 'e': 1.4308280488084064e-06}",30,0,48.89951498143665,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
837,False,"{'a': 0.6, 'e': 1.4274111472246132e-06}",25,10,29.09234142335665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.6, 'e': 1.4240064706854028e-06}",30,14,30.092512331655403,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.6, 'e': 1.4206139609416398e-06}",20,8,22.27929102159825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.6, 'e': 1.417233560090703e-06}",25,7,33.38051869053513,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.6, 'e': 1.413865210574015e-06}",20,8,-2.3144066739079543,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
842,False,"{'a': 0.6, 'e': 1.4105088551745929e-06}",30,8,35.04949737701432,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.6, 'e': 1.4071644370146163e-06}",30,18,19.59046469301284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.6, 'e': 1.40383189955302e-06}",20,0,34.85156225489019,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
845,False,"{'a': 0.6, 'e': 1.4005111865831029e-06}",25,16,19.70415083332483,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.6, 'e': 1.3972022422301584e-06}",25,17,14.56029860488714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.6, 'e': 1.3939050109491238e-06}",20,2,27.915202867388622,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.6, 'e': 1.39061943752225e-06}",20,0,30.62530635653371,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.6, 'e': 1.3873454670567882e-06}",20,0,32.12120519778746,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
850,False,"{'a': 0.6, 'e': 1.384083044982699e-06}",30,10,31.31763732160712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.6, 'e': 1.380832117050377e-06}",25,13,22.854159369592786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.6, 'e': 1.377592629328396e-06}",20,6,28.9174255727219,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.6, 'e': 1.374364528201273e-06}",25,7,28.00316987152469,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.6, 'e': 1.3711477603672482e-06}",20,8,21.37887256129838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.6, 'e': 1.3679422728360864e-06}",20,14,11.831243136355248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.6, 'e': 1.3647480129268933e-06}",20,11,14.764632060381398,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.6, 'e': 1.3615649282659517e-06}",25,15,20.447405668037884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.6, 'e': 1.3583929667845752e-06}",25,7,26.981203848528665,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.6, 'e': 1.3552320767169775e-06}",30,7,38.68617354573848,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.6, 'e': 1.352082206598161e-06}",25,13,24.016287410438665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.6, 'e': 1.3489433052618232e-06}",25,16,20.05231784299004,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.6, 'e': 1.345815321838276e-06}",30,14,28.29330885829271,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.6, 'e': 1.3426982057523876e-06}",30,0,45.52656199861137,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
864,False,"{'a': 0.6, 'e': 1.3395919067215363e-06}",20,8,23.748975324450193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.6, 'e': 1.3364963747535834e-06}",20,15,10.384809485784142,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.6, 'e': 1.333411560144862e-06}",20,6,24.96726938771304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.6, 'e': 1.3303374134781805e-06}",20,4,22.09456841010654,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.6, 'e': 1.3272738856208457e-06}",20,12,16.56445321093927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.6, 'e': 1.3242209277226976e-06}",35,21,25.233350469962048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.6, 'e': 1.3211784912141631e-06}",20,6,23.65259474730902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.6, 'e': 1.3181465278043239e-06}",25,0,37.14780400736212,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
872,False,"{'a': 0.6, 'e': 1.3151249894790001e-06}",20,9,20.381167795719943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.6, 'e': 1.31211382849885e-06}",20,14,10.951749312263855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.6, 'e': 1.3091129973974835e-06}",20,1,23.99633933011581,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.6, 'e': 1.306122448979592e-06}",20,8,21.799088729280303,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.6, 'e': 1.3031421363190926e-06}",20,0,29.596745497952735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
877,False,"{'a': 0.6, 'e': 1.3001720127572879e-06}",20,10,19.12536204113855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.6, 'e': 1.2972120319010382e-06}",20,14,11.743254330334278,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.6, 'e': 1.294262147620952e-06}",30,21,13.244367351781843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.6, 'e': 1.2913223140495869e-06}",30,21,18.284755766361492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.6, 'e': 1.2883924855796672e-06}",20,3,29.060006176755437,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.6, 'e': 1.2854726168623155e-06}",25,7,32.24214756542348,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.6, 'e': 1.282562662805298e-06}",25,11,25.47861666661672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.6, 'e': 1.2796625785712824e-06}",20,0,24.612415877040352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.6, 'e': 1.2767723195761116e-06}",20,8,23.641916541339796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.6, 'e': 1.2738918414870905e-06}",20,10,23.04088665016232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.6, 'e': 1.2710211002212847e-06}",25,15,17.141667471682457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.6, 'e': 1.2681600519438357e-06}",25,16,18.162950756720786,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.6, 'e': 1.2653086530662858e-06}",25,13,26.242896018078824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.6, 'e': 1.2624668602449186e-06}",25,0,34.77877383988907,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
891,False,"{'a': 0.6, 'e': 1.2596346303791123e-06}",20,8,24.431061571690154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.6, 'e': 1.2568119206097045e-06}",20,9,18.09032972781812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.6, 'e': 1.2539986883173721e-06}",30,15,31.091142166430284,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.6, 'e': 1.2511948911210207e-06}",25,0,36.634940664585706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
895,False,"{'a': 0.6, 'e': 1.2484004868761898e-06}",25,14,21.334117869459156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.6, 'e': 1.2456154336734693e-06}",35,22,23.857367807019138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.6, 'e': 1.242839689836927e-06}",25,11,32.030055220640314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.6, 'e': 1.24007321392255e-06}",20,12,16.73547783183208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.6, 'e': 1.237315964716698e-06}",35,17,31.281896662555734,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.6, 'e': 1.234567901234568e-06}",20,0,28.910703331978958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
901,False,"{'a': 0.6, 'e': 1.2318289827186711e-06}",20,0,32.15572552115152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
902,False,"{'a': 0.6, 'e': 1.2290991686373224e-06}",25,0,19.595245581324967,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
903,False,"{'a': 0.6, 'e': 1.2263784186831394e-06}",20,6,24.72694843349389,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.6, 'e': 1.223666692771556e-06}",20,0,28.07303874531828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.6, 'e': 1.2209639510393456e-06}",20,13,15.995215003303931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.6, 'e': 1.2182701538431551e-06}",35,21,25.285177701790314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.6, 'e': 1.2155852617580524e-06}",25,19,11.799076301588375,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.6, 'e': 1.2129092355760834e-06}",30,9,36.06419642371753,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.6, 'e': 1.2102420363048407e-06}",20,0,30.676961493256606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
910,False,"{'a': 0.6, 'e': 1.2075836251660427e-06}",20,0,34.79212458290125,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
911,False,"{'a': 0.6, 'e': 1.2049339635941252e-06}",20,0,29.436266586510463,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
912,False,"{'a': 0.6, 'e': 1.2022930132348414e-06}",20,4,28.767726816072337,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.6, 'e': 1.199660735943875e-06}",20,16,10.037549153955661,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.6, 'e': 1.1970370937854622e-06}",25,16,19.028699291788826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.6, 'e': 1.1944220490310251e-06}",30,12,36.30447635330686,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.6, 'e': 1.1918155641578155e-06}",20,15,9.312034693774832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.6, 'e': 1.1892176018475685e-06}",30,12,31.502519889570728,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.6, 'e': 1.1866281249851672e-06}",25,11,26.483495900671727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.6, 'e': 1.1840470966573166e-06}",35,2,54.01974794651125,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.6, 'e': 1.1814744801512286e-06}",25,15,12.84751087280809,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.6, 'e': 1.1789102389533162e-06}",25,10,30.416574715546997,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.6, 'e': 1.176354336747898e-06}",20,3,27.730767480666714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.6, 'e': 1.1738067374159115e-06}",20,0,33.89087732318369,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
924,False,"{'a': 0.6, 'e': 1.1712674050336388e-06}",20,6,24.20724138922143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.6, 'e': 1.168736303871439e-06}",20,12,5.05871187562484,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
926,False,"{'a': 0.6, 'e': 1.1662133983924914e-06}",20,13,13.590348856028202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.6, 'e': 1.1636986532515485e-06}",30,0,49.00414036949299,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.6, 'e': 1.1611920332936979e-06}",30,18,26.913917311752897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.6, 'e': 1.1586935035531335e-06}",25,17,15.897842654325128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.6, 'e': 1.1562030292519367e-06}",25,0,40.055732550185866,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
931,False,"{'a': 0.6, 'e': 1.153720575798865e-06}",25,7,32.298939210618414,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.6, 'e': 1.1512461087881524e-06}",20,2,29.347538891977656,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.6, 'e': 1.1487795939983159e-06}",25,11,28.290694621986468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.6, 'e': 1.1463209973909734e-06}",25,15,18.636172172937506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.6, 'e': 1.1438702851096686e-06}",25,0,33.06626307598223,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
936,False,"{'a': 0.6, 'e': 1.1414274234787056e-06}",20,8,20.65166794179124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.6, 'e': 1.138992379001992e-06}",20,16,8.129289429840906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.6, 'e': 1.1365651183618914e-06}",20,0,32.44629574277761,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
939,False,"{'a': 0.6, 'e': 1.1341456084180823e-06}",20,9,17.41598352936957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.6, 'e': 1.1317338162064282e-06}",30,20,17.657557661474208,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.6, 'e': 1.129329708937854e-06}",30,7,41.16722620461196,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.6, 'e': 1.1269332539972322e-06}",25,0,37.529737567499865,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
943,False,"{'a': 0.6, 'e': 1.124544418942276e-06}",30,20,16.82776858346616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.6, 'e': 1.1221631715024419e-06}",20,12,14.986747719672035,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.6, 'e': 1.1197894795778394e-06}",25,13,26.738058552479302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.6, 'e': 1.1174233112381497e-06}",25,15,17.97017225905597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.6, 'e': 1.1150646347215515e-06}",25,13,24.730203689834326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.6, 'e': 1.1127134184336556e-06}",30,16,26.143891778031612,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.6, 'e': 1.1103696309464458e-06}",20,11,17.159474057288342,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.6, 'e': 1.10803324099723e-06}",20,10,15.103656640952023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.6, 'e': 1.1057042174875969e-06}",20,10,18.573272501358296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.6, 'e': 1.1033825294823812e-06}",25,16,18.091639793997455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.6, 'e': 1.101068146208637e-06}",20,2,30.51205518053058,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.6, 'e': 1.0987610370546173e-06}",20,0,26.92111825823639,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
955,False,"{'a': 0.6, 'e': 1.0964611715687617e-06}",20,14,10.75279806289377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.6, 'e': 1.094168519458693e-06}",25,7,32.116636790218394,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.6, 'e': 1.0918830505902174e-06}",30,18,21.80878359138868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.6, 'e': 1.0896047349863363e-06}",20,10,16.17111584198231,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.6, 'e': 1.0873335428262625e-06}",25,11,22.967463997731123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.6, 'e': 1.0850694444444444e-06}",25,9,27.12065562380452,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.6, 'e': 1.0828124103295972e-06}",20,10,18.06784343951673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.6, 'e': 1.0805624111237418e-06}",20,9,23.852039319787284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.6, 'e': 1.0783194176212488e-06}",20,11,17.946702672051853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.6, 'e': 1.076083400767893e-06}",30,19,25.27021110867728,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.6, 'e': 1.0738543316599103e-06}",30,14,28.376996972886634,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.6, 'e': 1.0716321815430646e-06}",20,0,25.858589361035683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
967,False,"{'a': 0.6, 'e': 1.0694169218117205e-06}",25,10,29.96300228613908,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.6, 'e': 1.0672085240079229e-06}",25,10,24.650150608811078,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.6, 'e': 1.0650069598204824e-06}",20,8,21.12105194103925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.6, 'e': 1.0628122010840684e-06}",25,1,45.76216449700922,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.6, 'e': 1.0606242197783082e-06}",25,15,20.957545791068586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.6, 'e': 1.0584429880268929e-06}",20,12,13.93615075771255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.6, 'e': 1.0562684780966888e-06}",30,15,32.73234643345573,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.6, 'e': 1.0541006623968562e-06}",25,11,25.36541910961483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.6, 'e': 1.051939513477975e-06}",20,6,19.221927268402016,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.6, 'e': 1.0497850040311743e-06}",25,7,30.481204838625363,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.6, 'e': 1.047637106887271e-06}",25,3,37.87774237213472,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.6, 'e': 1.0454957950159124e-06}",20,5,27.314709963164184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.6, 'e': 1.0433610415247262e-06}",20,5,21.274030567984685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.6, 'e': 1.0412328196584756e-06}",20,0,28.31535260115815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
981,False,"{'a': 0.6, 'e': 1.0391111027982222e-06}",20,3,28.2574576735162,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.6, 'e': 1.0369958644604924e-06}",25,8,25.26289143986628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
