trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
756,False,"{'a': 0.5, 'e': 1.7496710618403741e-06}",20,15,11.142297059678283,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 1.7450514702931163e-06}",30,18,18.373293766789494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 1.740450150026803e-06}",20,0,28.332829408102363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.5, 'e': 1.7358670048135592e-06}",25,13,21.53399621390958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 1.7313019390581717e-06}",30,14,28.033473929766938,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 1.7267548577931036e-06}",25,13,24.272487047868978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 1.7222256666735557e-06}",20,12,12.975064478987225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 1.7177142719725716e-06}",25,16,15.774109348536777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 1.7132205805761904e-06}",35,11,41.190570586923336,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 1.7087444999786407e-06}",20,12,13.452769422643186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 1.7042859382775805e-06}",25,13,22.99796286171478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 1.6998448041693794e-06}",20,10,18.24110011997834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 1.6954210069444444e-06}",20,12,12.337253817510234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 1.6910144564825885e-06}",30,13,30.21468873362054,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 1.6866250632484399e-06}",25,18,13.698171297514914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 1.6822527382868948e-06}",20,4,24.289545201942385,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 1.67789739321861e-06}",25,16,18.10941368960355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 1.6735589402355367e-06}",20,10,17.272362775119884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 1.6692372920964953e-06}",25,12,24.402813480418768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 1.6649323621227887e-06}",20,8,25.155340881792597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 1.660644064193857e-06}",35,21,1.6210133605558505,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
777,False,"{'a': 0.5, 'e': 1.656372312742969e-06}",20,8,13.028488347378078,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 1.6521170227529557e-06}",30,19,22.780663819766247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 1.6478781097519779e-06}",25,12,26.869205430678036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 1.643655489809336e-06}",25,14,21.127203740572334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 1.6394490795313143e-06}",20,12,15.226469039108151,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 1.635258796057064e-06}",25,15,20.49886015341032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 1.6310845570545222e-06}",30,0,46.961465833041395,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
784,False,"{'a': 0.5, 'e': 1.6269262807163682e-06}",30,15,25.0535491618019,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 1.6227838857560144e-06}",30,13,34.37841456857128,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 1.618657291403635e-06}",20,8,20.46009383842132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 1.614546417402227e-06}",25,11,25.446646253476683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 1.6104511840037105e-06}",25,12,25.29988802329123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 1.6063715119650582e-06}",20,12,14.847935967621646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 1.602307322544464e-06}",30,15,29.747025840034794,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 1.5982585374975428e-06}",20,8,22.685939073468887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 1.594225079073564e-06}",25,15,16.54261942145187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 1.5902068700117197e-06}",25,16,12.185442111493597,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 1.5862038335374248e-06}",20,16,6.830447857475658,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 1.5822158933586488e-06}",25,0,37.92710826628738,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
796,False,"{'a': 0.5, 'e': 1.5782429736622812e-06}",20,0,31.8442015984548,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
797,False,"{'a': 0.5, 'e': 1.574284999110529e-06}",25,20,11.523852503948675,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 1.570341894837344e-06}",20,12,15.294955923192617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 1.5664135864448834e-06}",30,20,20.305112631678195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 1.5625e-06}",20,10,20.632688013850462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 1.5586010620307636e-06}",25,13,23.9975192166372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 1.554716699523013e-06}",35,25,19.749492118408988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 1.5508468399169367e-06}",20,0,32.71957976627277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
804,False,"{'a': 0.5, 'e': 1.5469914111036856e-06}",25,18,13.719290932308702,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 1.543150341422013e-06}",25,15,17.01125244185453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 1.5393235596549452e-06}",25,12,20.97794653870955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 1.5355109950264799e-06}",20,12,12.366992767359594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 1.5317125771983138e-06}",25,0,36.672659169904776,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 1.5279282362665991e-06}",20,13,13.501718061403189,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 1.5241579027587259e-06}",20,13,15.648319354573037,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 1.520401507630135e-06}",20,16,8.60123201500535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 1.5166589822611564e-06}",25,11,24.96109135201343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 1.512930258453876e-06}",20,12,15.22391772769447,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 1.5092152684290277e-06}",25,17,11.692683047373725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 1.505513944822914e-06}",20,12,15.963655839056852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 1.5018262206843522e-06}",25,18,11.993025334532561,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 1.4981520294716466e-06}",25,14,18.338316068329206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 1.4944913050495872e-06}",25,9,25.844158399481664,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 1.4908439816864725e-06}",20,5,27.938836475254043,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 1.4872099940511601e-06}",20,6,23.9751212958066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 1.48358927721014e-06}",25,6,34.76560296350248,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 1.4799817666246353e-06}",20,8,22.26910223903439,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 1.4763873981477244e-06}",20,15,10.73744797215561,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 1.4728061080214912e-06}",30,15,15.86461962812201,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 1.4692378328741965e-06}",20,0,26.92773962938673,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
826,False,"{'a': 0.5, 'e': 1.465682509717475e-06}",30,20,14.607963406523366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 1.4621400759435555e-06}",20,11,14.604983186198043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 1.4586104693225047e-06}",25,0,34.61997407217278,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
829,False,"{'a': 0.5, 'e': 1.4550936279994937e-06}",20,8,24.996097946399267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 1.4515894904920889e-06}",20,16,8.10173333813341,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 1.4480979956875642e-06}",25,8,26.830749714762856,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 1.4446190828402367e-06}",20,3,30.369196217927787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 1.4411526915688244e-06}",20,13,15.096870986995459,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 1.4376987618538262e-06}",30,11,31.338316041931918,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 1.434257234034924e-06}",30,19,21.92233032931676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 1.4308280488084064e-06}",20,7,19.042250393408732,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 1.4274111472246132e-06}",25,12,23.410007941685315,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 1.4240064706854028e-06}",25,2,30.83937208627448,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 1.4206139609416398e-06}",20,14,12.056096050391634,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 1.417233560090703e-06}",35,23,24.73132635085888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 1.413865210574015e-06}",20,9,19.6422925757502,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 1.4105088551745929e-06}",20,4,25.090113276008417,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 1.4071644370146163e-06}",25,0,36.32391366863295,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
844,False,"{'a': 0.5, 'e': 1.40383189955302e-06}",30,18,25.5405792676015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 1.4005111865831029e-06}",20,9,20.474338378241704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 1.3972022422301584e-06}",30,12,33.7374679745687,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 1.3939050109491238e-06}",25,17,18.81919875642755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 1.39061943752225e-06}",20,0,30.807834501823702,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.5, 'e': 1.3873454670567882e-06}",25,13,26.041398003030714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 1.384083044982699e-06}",20,8,-4.037806260300819,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
851,False,"{'a': 0.5, 'e': 1.380832117050377e-06}",25,17,16.328574275790064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 1.377592629328396e-06}",30,13,33.41137837691498,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 1.374364528201273e-06}",25,3,31.058608951217792,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 1.3711477603672482e-06}",30,22,14.641122247239636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 1.3679422728360864e-06}",20,3,32.31128953731593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 1.3647480129268933e-06}",25,15,21.062179750073533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 1.3615649282659517e-06}",25,7,33.526103185005596,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 1.3583929667845752e-06}",25,18,16.77319775825736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 1.3552320767169775e-06}",20,8,23.721599916041992,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 1.352082206598161e-06}",25,9,33.4745829978974,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 1.3489433052618232e-06}",20,14,10.736703745334065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 1.345815321838276e-06}",25,9,24.121602210788343,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 1.3426982057523876e-06}",20,10,17.763335148485417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 1.3395919067215363e-06}",20,9,19.874403235293176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 1.3364963747535834e-06}",20,10,15.778750693741719,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 1.333411560144862e-06}",25,11,24.797825523678796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 1.3303374134781805e-06}",25,20,9.820413817830971,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 1.3272738856208457e-06}",20,3,32.30758337826272,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 1.3242209277226976e-06}",20,3,30.03039879523081,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 1.3211784912141631e-06}",30,17,2.2012102949303403,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
871,False,"{'a': 0.5, 'e': 1.3181465278043239e-06}",25,0,42.67258172416436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
872,False,"{'a': 0.5, 'e': 1.3151249894790001e-06}",30,9,32.91396478773545,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 1.31211382849885e-06}",25,16,15.145643586053634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 1.3091129973974835e-06}",25,10,3.8844451793720687,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
875,False,"{'a': 0.5, 'e': 1.306122448979592e-06}",20,14,11.034580484272398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 1.3031421363190926e-06}",20,11,15.984042392942692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 1.3001720127572879e-06}",20,14,13.96332579096195,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 1.2972120319010382e-06}",25,8,32.2601603026797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 1.294262147620952e-06}",25,13,16.022666001971178,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 1.2913223140495869e-06}",30,24,13.095901246992238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 1.2883924855796672e-06}",25,7,32.43153623915859,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 1.2854726168623155e-06}",30,18,20.520531916348105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 1.282562662805298e-06}",20,12,17.422343150064112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 1.2796625785712824e-06}",20,14,11.332717620198189,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 1.2767723195761116e-06}",20,12,16.62158614792164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 1.2738918414870905e-06}",20,8,27.146933474365103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 1.2710211002212847e-06}",20,4,4.070300639972896,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
888,False,"{'a': 0.5, 'e': 1.2681600519438357e-06}",25,15,18.5602750790422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 1.2653086530662858e-06}",20,14,11.769985636371086,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 1.2624668602449186e-06}",20,10,17.601419350676892,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 1.2596346303791123e-06}",30,10,32.68057078442046,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 1.2568119206097045e-06}",30,15,24.015015126305254,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 1.2539986883173721e-06}",20,10,17.6009951685977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 1.2511948911210207e-06}",20,16,5.818732226413492,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 1.2484004868761898e-06}",30,17,21.800714346203325,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 1.2456154336734693e-06}",20,10,17.745367309764074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 1.242839689836927e-06}",20,5,25.966594237480805,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 1.24007321392255e-06}",25,7,32.16722396861207,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 1.237315964716698e-06}",25,9,32.47527817688672,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 1.234567901234568e-06}",20,14,11.031917913707684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 1.2318289827186711e-06}",20,15,2.4291280104205857,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 1.2290991686373224e-06}",20,3,30.40286938284575,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 1.2263784186831394e-06}",30,8,16.720929176541553,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
904,False,"{'a': 0.5, 'e': 1.223666692771556e-06}",30,18,23.07117235403968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 1.2209639510393456e-06}",25,1,35.64964840009116,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 1.2182701538431551e-06}",25,19,10.305687168112271,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 1.2155852617580524e-06}",30,14,30.338533769446233,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 1.2129092355760834e-06}",25,8,33.51685614974743,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 1.2102420363048407e-06}",25,20,10.700050512548426,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 1.2075836251660427e-06}",25,16,18.494337697688916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 1.2049339635941252e-06}",30,18,22.99742907224967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.5, 'e': 1.2022930132348414e-06}",20,12,13.047096093436311,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 1.199660735943875e-06}",30,16,25.057727477243695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 1.1970370937854622e-06}",20,8,18.88630311256913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 1.1944220490310251e-06}",25,12,19.144036244270275,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 1.1918155641578155e-06}",25,18,13.749322219703728,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 1.1892176018475685e-06}",30,12,28.62182477295086,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 1.1866281249851672e-06}",25,12,23.511555964570263,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 1.1840470966573166e-06}",25,15,18.225486935748275,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 1.1814744801512286e-06}",25,10,28.66970208690185,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 1.1789102389533162e-06}",25,11,27.601764198690226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 1.176354336747898e-06}",20,10,18.427390928538426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 1.1738067374159115e-06}",25,19,11.481394150099236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 1.1712674050336388e-06}",35,15,33.58297553073503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 1.168736303871439e-06}",25,10,29.076875247482192,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 1.1662133983924914e-06}",20,13,14.438459991011179,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 1.1636986532515485e-06}",25,16,16.154604082968692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 1.1611920332936979e-06}",25,17,16.953214405961486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 1.1586935035531335e-06}",25,11,26.164146662044157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 1.1562030292519367e-06}",20,8,23.13612650926475,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 1.153720575798865e-06}",30,12,32.963497087535885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 1.1512461087881524e-06}",20,4,26.852401594822634,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 1.1487795939983159e-06}",20,9,21.263352379770687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 1.1463209973909734e-06}",20,16,8.674337391206029,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
